task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,hu-worker-c42,f2/005b3f,nf-f2005b3fc7fe089b2f1a4b0034732a18-17acd,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1761318775686,1761318778000,1761318780000,4314,0,-,69.1,0.0,2768896,11575296,2768896,11579392,689956,9274,247,18,0,20480,3,0,/input/data/work/f2/005b3fc7fe089b2f1a4b0034732a18,true,-
2,hu-worker-c40,35/44f5cf,nf-3544f5cfd5b9251e1338e141658bb0a2-7639b,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,1,14400000,-,1073741824,1,1761318775740,1761318779000,1761318792000,16260,13000,-,97.6,0.0,4923392,12410880,4923392,12414976,3147402817,5944,48261,20,0,16384,14,1762,/input/data/work/35/44f5cfd5b9251e1338e141658bb0a2,true,-
214,hu-worker-c40,30/ba9042,nf-30ba90429164539a9da589ac12235d8e-6e522,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,genome.fa.sizes,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,1,14400000,-,1073741824,1,1761318794242,1761318794000,1761318796000,1758,1000,-,56.6,0.0,2768896,11575296,2768896,11579392,101820,26538,195,23,0,20480,3,2,/input/data/work/30/ba90429164539a9da589ac12235d8e,true,-
1,hu-worker-c44,82/a9261f,nf-82a9261ff12eb5e80f3e255a4c4d5d00-49afa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,genes.gtf,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/perl:5.26.2,1,14400000,-,3398434816,1,1761318775628,1761318783000,1761318809000,33372,25000,-,95.3,1.1,2854268928,2875174912,2854268928,2875179008,916295749,25693117,112010,3154,0,25702400,12,917,/input/data/work/82/a9261ff12eb5e80f3e255a4c4d5d00,true,-
71,hu-worker-c40,ab/249d38,nf-ab249d38fc7c387ecd0a6053032b9f0a-b8538,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785690,1761318786000,1761318842000,56310,55000,-,107.0,0.1,404041728,3676979200,404041728,3678277632,555671793,1718989,1051558,5445,0,2191360,11,10,/input/data/work/ab/249d38fc7c387ecd0a6053032b9f0a,true,-
57,hu-worker-c40,5a/cd1df3,nf-5acd1df312f5b48c7df27338b6ce0bda-c9b6f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785464,1761318786000,1761318848000,62536,61000,-,105.5,0.2,503042048,3893383168,507691008,3956301824,633527627,1726379,1203622,5470,0,2277376,11,10,/input/data/work/5a/cd1df312f5b48c7df27338b6ce0bda,true,-
72,hu-worker-c40,e9/fb07eb,nf-e9fb07ebf617043499acf6f2bf194d35-186fc,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785580,1761318786000,1761318845000,59420,58000,-,107.3,0.1,401563648,3608817664,401702912,3610116096,591767744,1719338,1122057,5460,0,2224128,11,31,/input/data/work/e9/fb07ebf617043499acf6f2bf194d35,true,-
63,hu-worker-c44,19/60e998,nf-1960e9989f96c245049080c557291fd9-0f59b,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785635,1761318786000,1761318847000,61365,59000,-,105.8,0.1,401084416,3676979200,401084416,3678285824,595297275,1730279,1128951,5444,4194304,2179072,11,7,/input/data/work/19/60e9989f96c245049080c557291fd9,true,-
70,hu-worker-c42,3e/c8762c,nf-3ec8762c4c41f1e40b41e409a9e6c3e1-dc73d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785660,1761318789000,1761318846000,60340,56000,-,106.2,0.2,440270848,3889188864,440459264,3956301824,569621841,1717382,1078801,5437,4194304,2146304,10,2,/input/data/work/3e/c8762c4c41f1e40b41e409a9e6c3e1,true,-
56,hu-worker-c42,f6/780a90,nf-f6780a909b9efc4fa90dddcb9614766c-2723b,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1761318785410,1761318789000,1761318849000,63590,59000,-,105.7,0.1,402587648,3608817664,402587648,3610116096,610681380,1723930,1158998,5448,0,2191360,10,6,/input/data/work/f6/780a909b9efc4fa90dddcb9614766c,true,-
