name;hash;path;type;size
NFCORE_SAREK:SAREK:FASTP (SRR11452395-4);0ee7ec341b19aaefa75de0d57f22d9a8;/input/input/SRR11452395_2.fastq.gz;f;2717518641
NFCORE_SAREK:SAREK:FASTP (SRR11452395-4);0ee7ec341b19aaefa75de0d57f22d9a8;/input/input/SRR11452395_1.fastq.gz;f;2544888699
NFCORE_SAREK:SAREK:FASTQC (SRR11452393-6);c090c75a230681ae8dae6edbbbb226fc;/input/input/SRR11452393_1.fastq.gz;f;2511351276
NFCORE_SAREK:SAREK:FASTQC (SRR11452393-6);c090c75a230681ae8dae6edbbbb226fc;/input/input/SRR11452393_2.fastq.gz;f;2618872218
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES (G1000_alleles_hg19.zip);1341a4ba93c70f2061e38867ba0fd05d;/input/input/37/ref/G1000_alleles_hg19.zip;f;10879031
NFCORE_SAREK:SAREK:FASTQC (SRR11452394-5);e4ee2edbfa1ab4520634c36f9504cda4;/input/input/SRR11452394_1.fastq.gz;f;2127969144
NFCORE_SAREK:SAREK:FASTQC (SRR11452394-5);e4ee2edbfa1ab4520634c36f9504cda4;/input/input/SRR11452394_2.fastq.gz;f;2222965359
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_RT (RT_G1000_hg19.zip);92d97dcbbd05305e1d03f5967efefa69;/input/input/37/ref/RT_G1000_hg19.zip;f;114253924
NFCORE_SAREK:SAREK:FASTP (SRR11452393-6);3fd067a8178ca598db1195e5abca56b7;/input/input/SRR11452393_1.fastq.gz;f;2511351276
NFCORE_SAREK:SAREK:FASTP (SRR11452393-6);3fd067a8178ca598db1195e5abca56b7;/input/input/SRR11452393_2.fastq.gz;f;2618872218
NFCORE_SAREK:SAREK:FASTQC (SRR11452395-4);ac5ffd362199580de0c0808da7843f3a;/input/input/SRR11452395_2.fastq.gz;f;2717518641
NFCORE_SAREK:SAREK:FASTQC (SRR11452395-4);ac5ffd362199580de0c0808da7843f3a;/input/input/SRR11452395_1.fastq.gz;f;2544888699
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC (GC_G1000_hg19.zip);2f1a39c42421ad88584233c53ec5257d;/input/input/37/ref/GC_G1000_hg19.zip;f;113144076
NFCORE_SAREK:SAREK:FASTP (SRR11452394-5);38e18909c07e8769c010b0abb63a133f;/input/input/SRR11452394_1.fastq.gz;f;2127969144
NFCORE_SAREK:SAREK:FASTP (SRR11452394-5);38e18909c07e8769c010b0abb63a133f;/input/input/SRR11452394_2.fastq.gz;f;2222965359
NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_LOCI (G1000_loci_hg19.zip);aaaddbd87fcf67e1b9953bea39378498;/input/input/37/ref/G1000_loci_hg19.zip;f;9169830
NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS ([human_g1k_v37_decoy.fasta]);61e1846b5c9d165575c72878e8b1440e;/input/input/37/ref/human_g1k_v37_decoy.fasta.fai;f;2813
