task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
3,gpgnode-13,109603,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chipseq-input.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chipseq-input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,6442450944,1,1769612044173,1769612044215,1769612051824,7651,7316,-,1.4,0.0,12730368,21307392,12730368,21319680,851170,1353,469,16,4001792,8192,70,4,/workspace/work/61/2cea7079078de46fbeffe024df7a1a,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
2,gpgnode-14,nf-3572ea3ba0d9177d6846e39e156df242-7662e,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,12884901888,1,1769612037589,1769612039000,1769612133000,95411,17000,-,98.7,0.0,4780032,12410880,4780032,12414976,3147400298,5941,48258,20,159744,16384,5,1471,/workspace/work/35/72ea3ba0d9177d6846e39e156df242,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,gpgnode-18,nf-7f3481f3f30af3328a3c6fa6c4ea7fa4-132ca,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,genes.gtf,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/perl:5.26.2,2,14400000,-,12884901888,1,1769612041608,1769612048000,1769612159000,117392,42000,-,99.7,4.3,2910326784,2931777536,2910326784,2931781632,916293672,25693135,112008,3154,0,25702400,12,6670,/workspace/work/7f/3481f3f30af3328a3c6fa6c4ea7fa4,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
4,gpgnode-13,nf-73d53fcab5b2e0bb94fec5351d4ed714-b24da,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,6,28800000,-,38654705664,1,1769612116760,1769612117000,1769612261000,144240,142000,-,97.7,1.6,1115865088,4693381120,1115959296,4693385216,1033041674,1806013,2003177,5562,53338112,2310144,118,17,/workspace/work/73/d53fcab5b2e0bb94fec5351d4ed714,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,gpgnode-16,nf-2a89bb04099403ef5639c5c8d10242d2-93653,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,6,28800000,-,38654705664,1,1769612116668,1769612117000,1769612266000,149332,148000,-,97.5,1.6,1112432640,4693381120,1112526848,4746915840,1090388377,1795716,2115191,5497,1150976,2478080,16,15,/workspace/work/2a/89bb04099403ef5639c5c8d10242d2,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,gpgnode-16,nf-c727fcc32604dc61f0d893b3d0c99d95-46431,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,6,28800000,-,38654705664,1,1769612271241,1769612272000,1769612418000,146759,146000,-,95.5,1.5,1037271040,4611641344,1037275136,4612952064,1054353456,1806796,2044793,5518,0,2486272,14,2,/workspace/work/c7/27fcc32604dc61f0d893b3d0c99d95,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,gpgnode-14,nf-b05014c9359fced8f7b1d82bcfde9c37-4500c,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,H3K4me1_LAPC4_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,12,57600000,-,64424509440,1,1769612136207,1769612137000,1769612421000,284793,284000,-,421.0,0.3,235261952,3335036928,235261952,3402149888,22380335435,21250891013,3014552,629686,25956352,944009216,1116236,50662,/workspace/work/b0/5014c9359fced8f7b1d82bcfde9c37,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,gpgnode-13,nf-323db449564c59a647fa1ff39c8ea218-0ce94,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,6,28800000,-,38654705664,1,1769612266882,1769612267000,1769612433000,166118,165000,-,100.1,1.5,1037459456,4611641344,1037459456,4612882432,1247608823,1794770,2422257,5493,0,2289664,3,4,/workspace/work/32/3db449564c59a647fa1ff39c8ea218,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,gpgnode-18,nf-c0061f57eb7757ee99335bd47b430509-805ad,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,H3K4me1_LAPC4_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,12,57600000,-,64424509440,1,1769612161252,1769612163000,1769612447000,285748,284000,-,396.3,0.3,238837760,3334926336,238837760,3402059776,21150379153,20078295904,2848491,594955,8658944,894013440,1040042,39307,/workspace/work/c0/061f57eb7757ee99335bd47b430509,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
11,gpgnode-14,nf-5f4f536066260c14aa9098a8f6b01619-a7525,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K4me1_LAPC4_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.10--hdfd78af_0,6,28800000,-,38654705664,1,1769612426181,1769612427000,1769612804000,377819,377000,-,39.1,1.5,1036746752,4611641344,1036746752,4612952064,1111474882,1799950,2156394,5505,0,2523136,13,15,/workspace/work/5f/4f536066260c14aa9098a8f6b01619,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
