task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,hu-worker-c40,77/121833,nf-771218337de8a317e57c5a9100b145a9-66da4,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1763028650831,1763028661000,1763028661000,10169,0,-,70.7,0.0,3223552,5640192,3223552,5644288,712696,4914,279,18,8192,16384,2,0,/input/data/work/77/1218337de8a317e57c5a9100b145a9,true,-
1,hu-worker-c45,3f/535d6f,nf-3f535d6fa89f1f83322a74496cdc3304-9e328,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1763028650881,1763028659000,1763028672000,21119,11000,-,96.0,0.4,1174691840,1186750464,1174691840,1186754560,4064228121,838279371,496316,104481,237568,838287360,65,1251,/input/data/work/3f/535d6fa89f1f83322a74496cdc3304,true,-
3,hu-worker-c44,72/ff8db2,nf-72ff8db29ab93d9e34bb9f7198797a37-9f73b,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1763028650770,1763028657000,1763028668000,17230,10000,-,98.5,0.0,4947968,12550144,4947968,12554240,3147402775,5953,48261,20,0,16384,13,953,/input/data/work/72/ff8db29ab93d9e34bb9f7198797a37,true,-
49,hu-worker-c42,08/e673a3,nf-08e673a30408c01e736cd2d4cf7ec153-8eb6b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664190,1763028665000,1763028737000,72810,71000,-,202.6,0.4,1093894144,4764860416,1094516736,4766502912,1417782873,3669187,2736062,11226,1126400,4255744,17,5,/input/data/work/08/e673a30408c01e736cd2d4cf7ec153,true,-
32,hu-worker-c40,3d/a80070,nf-3da80070732a021536f3abab748ec840-6eb8a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664391,1763028671000,1763028776000,111609,103000,-,200.5,0.4,1095544832,4903280640,1096609792,4903284736,2256972357,3675334,4375042,11242,1122304,4386816,7,2,/input/data/work/3d/a80070732a021536f3abab748ec840,true,-
15,hu-worker-c42,2d/9f6384,nf-2d9f6384c5e5a1189c903b6be7c57f21-47037,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664663,1763028665000,1763028774000,109337,108000,-,200.8,0.4,1201221632,5049425920,1203548160,5054050304,2183676123,3676852,4231883,11278,0,4431872,12,8,/input/data/work/2d/9f6384c5e5a1189c903b6be7c57f21,true,-
39,hu-worker-c40,f8/0b8726,nf-f80b87261cbbda53a09830d2fff0ad19-3b39d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664494,1763028671000,1763028787000,122506,114000,-,200.4,0.4,1094410240,4764860416,1094541312,4831973376,2508432521,3694695,4866178,11311,2043904,4444160,30,0,/input/data/work/f8/0b87261cbbda53a09830d2fff0ad19,true,-
9,hu-worker-c40,70/65587c,nf-7065587c07af344eb9def53ede31d7e3-6828a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028663957,1763028671000,1763028790000,126043,118000,-,200.0,0.4,1209315328,5049425920,1209729024,5054050304,2508432400,3693312,4866147,11269,0,4481024,7,1,/input/data/work/70/65587c07af344eb9def53ede31d7e3,true,-
30,hu-worker-c42,b2/d7d5b4,nf-b2d7d5b4b9d08e03d6f6242a989204a5-2f6b3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664595,1763028665000,1763028794000,129405,128000,-,200.2,0.4,1187344384,5117587456,1205739520,5180506112,2627193845,3685691,5098135,11306,2072576,4526080,36,2,/input/data/work/b2/d7d5b4b9d08e03d6f6242a989204a5,true,-
56,hu-worker-c40,eb/f6eebe,nf-ebf6eebea9ab8ab220cf102823f4e832-d3ba4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763028664559,1763028671000,1763028799000,134441,127000,-,200.2,0.5,1220608000,5117587456,1232879616,5123014656,2739940455,3707920,5318340,11336,0,4542464,7,1,/input/data/work/eb/f6eebea9ab8ab220cf102823f4e832,true,-
