id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1769679637617,1769679638130,1,24.3,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,6442450944.0,,,7.788498622159089e-08,3.3516000000000004e-07,4.1304498622159095e-07,4.1304498622159095e-07,0.0,1.0,
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1769679638000,1769679717000,2,22.5,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,1.1088194247159096e-05,0.00010322666666666667,0.00011431486091382577,0.00011431486091382577,0.0,1.0,
3,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1769679640000,1769679725000,2,51.7,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,2.478899811921296e-05,0.00011106666666666668,0.00013585566478587963,0.00013585566478587963,0.0,1.0,
4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679639000,1769679843000,6,67.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,7.519346306818186e-05,0.00079968,0.0008748734630681819,0.0008748734630681819,0.0,1.0,
7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679639000,1769679857000,6,68.7,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.34252883049243e-05,0.00085456,0.0009479852883049242,0.0009479852883049242,0.0,1.0,
9,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679729000,1769679865000,6,102.3,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,8.692499027777776e-05,0.0005331200000000001,0.0006200449902777779,0.0006200449902777779,0.0,1.0,
10,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679728000,1769679893000,6,99.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.251663628472222e-05,0.0006467999999999999,0.0007393166362847221,0.0007393166362847221,0.0,1.0,
11,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679870000,1769680027000,6,96.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.495221898148146e-05,0.0006154400000000001,0.0007103922189814815,0.0007103922189814815,0.0,1.0,
12,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769679903000,1769680048000,6,99.2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,8.113891203703703e-05,0.0005684,0.0006495389120370371,0.0006495389120370371,0.0,1.0,
5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769679860000,1769680142000,12,403.2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0007092851181818184,0.0018424000000000001,0.0025516851181818186,0.0025516851181818186,0.0,1.0,
