task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
1,hu-worker-c42,44/b857fd,nf-44b857fd1005b1515fe8865f3f2baac3-3d455,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876435600,1763876438000,1763876439000,3400,1100,-,1240.6,0.0,26128384,30855168,26275840,30904320,240923238,4434277,87601,2554,0,6172672,606,13,/input/data/work/44/b857fd1005b1515fe8865f3f2baac3,true,-,Intel Xeon Silver 4314
2,hu-worker-c44,e5/fcfb47,nf-e5fcfb476d9260596f0a7d3804b7b3bc-27e74,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876435685,1763876446000,1763876449000,13315,1687,-,1603.0,0.0,29118464,34930688,29270016,35028992,243095155,5211098,90352,2805,4096,6979584,498,9,/input/data/work/e5/fcfb476d9260596f0a7d3804b7b3bc,true,-,Intel Xeon Silver 4314
11,hu-worker-c45,87/17eaab,nf-8717eaab1787add222c77973ed7a3272-659f7,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19931219_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931219_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876450144,1763876454000,1763876454000,3856,129,-,59.8,0.0,2912256,4079616,2920448,4128768,477010,29068,903,35,4198400,49152,3,0,/input/data/work/87/17eaab1787add222c77973ed7a3272,true,-,Intel Xeon Silver 4314
4,hu-worker-c42,5f/264678,nf-5f264678cbc9b9da90af74fc2f7e9f75-f706e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980710_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980710_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456217,1763876459000,1763876459000,2783,97,-,70.0,0.0,3047424,4079616,3047424,4128768,477185,29069,903,35,0,49152,3,3,/input/data/work/5f/264678cbc9b9da90af74fc2f7e9f75,true,-,Intel Xeon Silver 4314
28,hu-worker-c40,00/8765ce,nf-008765ce431875dde2bd8b8f17f2f53f-27e41,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930525_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930525_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456262,1763876461000,1763876462000,5738,92,-,84.2,0.0,2904064,4079616,2912256,4128768,477196,29069,903,35,0,49152,3,0,/input/data/work/00/8765ce431875dde2bd8b8f17f2f53f,true,-,Intel Xeon Silver 4314
25,hu-worker-c44,0f/cfe2fd,nf-0fcfe2fd470ebd6d57461c9b143a6ca4-34171,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19940325_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19940325_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456304,1763876466000,1763876467000,10696,80,-,97.0,0.0,2961408,4079616,2969600,4128768,477003,29068,903,35,4194304,49152,2,1,/input/data/work/0f/cfe2fd470ebd6d57461c9b143a6ca4,true,-,Intel Xeon Silver 4314
22,hu-worker-c45,08/364a93,nf-08364a93e3a71d3fe060ef1d90176220-931f7,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930930_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930930_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456346,1763876456000,1763876457000,654,119,-,63.7,0.0,3026944,4079616,3035136,4128768,477010,29068,903,35,8396800,49152,3,2,/input/data/work/08/364a93e3a71d3fe060ef1d90176220,true,-,Intel Xeon Silver 4314
12,hu-worker-c44,77/5a5211,nf-775a52111d5607c2c229d3d906d17038-f06fd,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19850127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19850127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456389,1763876466000,1763876467000,10611,77,-,100.0,0.0,2969600,4079616,2977792,4128768,477004,29069,903,35,0,49152,2,0,/input/data/work/77/5a52111d5607c2c229d3d906d17038,true,-,Intel Xeon Silver 4314
27,hu-worker-c40,4e/495e44,nf-4e495e440198c990d69b01ee4e4f6d65-c5a4b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900704_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900704_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456432,1763876462000,1763876462000,5568,79,-,94.5,0.0,3010560,4079616,3018752,4128768,477195,29069,903,35,0,49152,2,0,/input/data/work/4e/495e440198c990d69b01ee4e4f6d65,true,-,Intel Xeon Silver 4314
9,hu-worker-c45,03/3b93cb,nf-033b93cbf232a2caa3bd90b61bbe594d-8469f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900618_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900618_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1763876456475,1763876457000,1763876457000,525,95,-,81.8,0.0,3047424,4079616,3055616,4128768,477034,29086,903,35,0,49152,3,3,/input/data/work/03/3b93cbf232a2caa3bd90b61bbe594d,true,-,Intel Xeon Silver 4314
