id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1769612044215,1769612051824,1,1.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,6442450944.0,,,6.655577248526933e-08,5.08257421875e-06,5.149129991235269e-06,5.149129991235269e-06,0.0,1.0,
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1769612039000,1769612133000,2,98.7,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,5.7875695407197e-05,0.00011209010416666669,0.0001699657995738637,0.0001699657995738637,0.0,1.0,
1,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1769612048000,1769612159000,2,99.7,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,6.242630685763888e-05,0.00012258177083333333,0.00018500807769097221,0.00018500807769097221,0.0,1.0,
4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612117000,1769612261000,6,97.7,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,8.789965378787877e-05,0.0005771250000000002,0.0006650246537878789,0.0006650246537878789,0.0,1.0,
6,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612117000,1769612266000,6,97.5,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,7.886258877840912e-05,0.0004970546875,0.0005759172762784091,0.0005759172762784091,0.0,1.0,
8,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612272000,1769612400000,6,95.5,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,6.635803030303033e-05,0.00042699999999999997,0.000562736503314394,0.000562736503314394,0.0,1.0,
7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769612137000,1769612400000,12,421.0,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0006906993708175507,0.001568069010416667,0.0024391263128156573,0.0024391263128156573,0.0,1.0,
10,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612267000,1769612400000,6,100.1,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,8.317940839120368e-05,0.0005330390625000001,0.0007691147832175928,0.0007691147832175928,0.0,1.0,
5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769612163000,1769612400000,12,396.3,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0005298121627604165,0.0013086432291666665,0.0022030435920138884,0.0022030435920138884,0.0,1.0,
11,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612427000,1769612804000,6,39.1,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.195372429766417e-05,0.00134865859375,0.0014406123180476643,0.0014406123180476643,0.0,1.0,
9,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769612422000,1769612816000,12,290.6,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0006215441410984851,0.0021905989583333326,0.002812143099431818,0.002812143099431818,0.0,1.0,
14,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612452000,1769612838000,6,38.2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.212569480218852e-05,0.001547015625,0.0016391413198021884,0.0016391413198021884,0.0,1.0,
15,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769612822000,1769612998000,6,98.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,9.43951666666667e-05,0.000587125,0.0006815201666666667,0.0006815201666666667,0.0,1.0,
12,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769612451000,1769613005000,12,247.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0007743914913194443,0.003059022569444444,0.003833414060763888,0.003833414060763888,0.0,1.0,
13,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769612809000,1769613100000,12,394.5,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.000716128920099432,0.00173501171875,0.0024511406388494318,0.0024511406388494318,0.0,1.0,
19,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769613015000,1769613154000,6,96.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,7.597803949652778e-05,0.0004605098958333333,0.0005364879353298611,0.0005364879353298611,0.0,1.0,
17,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1769613002000,1769613181000,6,99.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,0.00011172455355113634,0.0007173984375000002,0.0008291229910511365,0.0008291229910511365,0.0,1.0,
16,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769613001000,1769613297000,12,401.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0006457878390151517,0.0016457291666666664,0.002291517005681818,0.002291517005681818,0.0,1.0,
22,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1769613302000,1769613302000,1,68.1,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,6442450944.0,,,0.0,0.0,0.0,0.0,0.0,1.0,
18,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769613103000,1769613456000,12,401.0,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0008830194994476015,0.002104670572916667,0.0029876900723642685,0.0029876900723642685,0.0,1.0,
20,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769613159000,1769613514000,12,403.3,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0008076181691261573,0.0019602039930555555,0.002767822162181713,0.002767822162181713,0.0,1.0,
21,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,1769613301000,1769613571000,12,411.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0006035736221590912,0.0015011718749999997,0.0021047454971590907,0.0021047454971590907,0.0,1.0,
24,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769613459000,1769614031000,12,1175.6,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0041947571430555565,0.003410401041666667,0.0076051581847222235,0.0076051581847222235,0.0,1.0,
23,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769613519000,1769614133000,12,1179.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0040866089140624996,0.0033903246527777777,0.007476933566840278,0.007476933566840278,0.0,1.0,
25,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769613574000,1769614163000,12,1171.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.00374670011505682,0.003274778645833333,0.007021478760890152,0.007021478760890152,0.0,1.0,
26,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614034000,1769614710000,12,1224.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.005163227164267679,0.004030473958333333,0.009193701122601011,0.009193701122601011,0.0,1.0,
27,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614138000,1769614736000,12,1215.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.004101217754050925,0.003301977430555556,0.007403195184606481,0.007403195184606481,0.0,1.0,
28,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614166000,1769614760000,12,1217.5,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.003925866796875002,0.003302578125,0.007228444921875002,0.007228444921875002,0.0,1.0,
32,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT,1769614762000,1769614898000,6,178.9,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,0.00015201251965488212,0.0005450625,0.0006970750196548821,0.0006970750196548821,0.0,1.0,
33,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT,1769614902000,1769615035000,6,195.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,0.00016237019380260938,0.0005330390625000001,0.0006954092563026095,0.0006954092563026095,0.0,1.0,
34,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT,1769615042000,1769615166000,6,196.6,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,0.00015231241611952858,0.0004969687500000001,0.0006492811661195288,0.0006492811661195288,0.0,1.0,
35,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT,1769615172000,1769615317000,6,205.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,38654705664.0,,,0.0001860795084701178,0.0005811328125,0.0007672123209701179,0.0007672123209701179,0.0,1.0,
31,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614763000,1769615321000,12,1216.2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.003683997639204547,0.0031024218749999993,0.006786419514204546,0.006786419514204546,0.0,1.0,
29,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614713000,1769615413000,12,1214.4,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.0053028704166666685,0.004173567708333333,0.009476438125000002,0.009476438125000002,0.0,1.0,
38,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,1769615417000,1769615433000,2,122.8,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,1.2256587373737379e-05,1.907916666666667e-05,3.133575404040405e-05,3.133575404040405e-05,0.0,1.0,
30,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BWA_MEM,1769614740000,1769615458000,12,1226.3,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,64424509440.0,,,0.004966731447627314,0.003964581597222223,0.008931313044849537,0.008931313044849537,0.0,1.0,
39,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,1769615437000,1769615455000,2,108.1,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,12884901888.0,,,1.2138063778409094e-05,2.1464062500000004e-05,3.36021262784091e-05,3.36021262784091e-05,0.0,1.0,
