task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,hu-worker-c40,af/0e6275,nf-af0e627565592a8742baf11d341f47a5-19ecc,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1763478672360,1763478680000,1763478684000,11640,1000,-,6.7,0.0,3227648,5640192,3227648,5644288,712709,4915,279,18,8192,16384,2,0,/input/data/work/af/0e627565592a8742baf11d341f47a5,true,-
3,hu-worker-c45,41/5a579f,nf-415a579fec0800a3ba1a56c56dfeedf9-f314e,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1763478672257,1763478674000,1763478684000,11743,10000,-,98.5,0.0,4845568,12550144,4845568,12554240,3147402831,5971,48261,20,12406784,16384,176,986,/input/data/work/41/5a579fec0800a3ba1a56c56dfeedf9,true,-
1,hu-worker-c44,22/47d973,nf-2247d97385f2ffda701e0e7a4271e450-ec47c,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1763478672324,1763478673000,1763478684000,11676,11000,-,98.3,0.4,1175007232,1186750464,1175007232,1186754560,4064228157,838279370,496316,104481,225280,838287360,49,1011,/input/data/work/22/47d97385f2ffda701e0e7a4271e450,true,-
14,hu-worker-c44,00/3588bd,nf-003588bdd743c004a0c8103c42443404-83315,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686086,1763478686000,1763478790000,103914,103000,-,199.7,0.4,1214656512,5054849024,1214656512,5054853120,2183675671,3676835,4231881,11236,2965504,4300800,37,0,/input/data/work/00/3588bdd743c004a0c8103c42443404,true,-
38,hu-worker-c44,79/b823eb,nf-79b823ebba74970632c4656c69811e7d-96ea1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686377,1763478687000,1763478798000,111623,110000,-,199.9,0.4,1094619136,4764860416,1095036928,4764868608,2401469898,3695714,4657265,11266,0,4358144,12,1,/input/data/work/79/b823ebba74970632c4656c69811e7d,true,-
19,hu-worker-c44,8a/999901,nf-8a9999014fba3c0f7797ac3efd76fa01-afc1a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686215,1763478687000,1763478803000,116785,115000,-,201.8,0.4,1094336512,4833021952,1094733824,4900134912,2518975412,3693323,4886775,11306,0,4382720,12,9,/input/data/work/8a/9999014fba3c0f7797ac3efd76fa01,true,-
5,hu-worker-c44,2d/36e050,nf-2d36e05032402f97256d87c0a534edb1-66bd8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686484,1763478687000,1763478803000,116516,115000,-,199.3,0.4,1094578176,4764860416,1094983680,4764868608,2508432209,3693329,4866147,11311,0,4395008,12,1,/input/data/work/2d/36e05032402f97256d87c0a534edb1,true,-
7,hu-worker-c44,60/a14d3d,nf-60a14d3d199342e06dc3686e7bed5573-63f37,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686514,1763478687000,1763478803000,116486,115000,-,200.9,0.4,1093066752,4901183488,1093406720,4968296448,2508432186,3693312,4866147,11269,0,4374528,12,5,/input/data/work/60/a14d3d199342e06dc3686e7bed5573,true,-
31,hu-worker-c45,86/dbb477,nf-86dbb477761810467536184b4aee4c52-7833a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478686046,1763478686000,1763478810000,123954,123000,-,200.8,0.4,1216991232,5049425920,1219366912,5054050304,2508432804,3694695,4866180,11269,41701376,4308992,97,0,/input/data/work/86/dbb477761810467536184b4aee4c52,true,-
33,hu-worker-c42,08/50a07e,nf-0850a07e5b0e17500c0523b796ccab2e-54056,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763478685717,1763478695000,1763478819000,133283,123000,-,200.5,0.4,1140404224,4977070080,1140977664,5040652288,2507998392,3695796,4865331,11322,1126400,4460544,7,1,/input/data/work/08/50a07e5b0e17500c0523b796ccab2e,true,-
